Serial_Number,xgb_predict
201801010222,55.608543
201801010226,52.93246
201801010227,59.25336
201801010248,52.476456
201801010253,66.44883
201801010271,65.356186
201801010274,69.54092
201801010278,62.13292
201801010281,62.417706
201801010284,65.10555
201801010287,60.57581
201801010290,68.70884
201801010291,61.964073
201801010293,64.9445
201801010294,63.32941
201801010298,62.844223
201801010301,62.78366
201801010302,62.425205
201801010303,66.47032
201801010312,64.07573
201801010313,59.740494
201801010322,61.19649
201801010324,61.415302
201801010330,64.92164
201801010359,63.82151
201801010377,61.426872
201801010380,66.25889
201801010384,65.07098
201801010397,60.763515
201801010401,67.10157
201801010404,63.996086
201801010408,64.67758
201801010413,61.5795
201801010416,62.640743
201801010418,71.044174
201801010445,68.33604
201801010450,68.418915
201801010474,63.79793
201801010512,68.58194
201801010533,61.692524
201801010608,61.400867
201801010720,54.277195
201801010721,63.15018
201801010724,55.583626
201801010725,51.022743
201801010727,48.28355
201801010729,47.953575
201801010730,49.532608
201801010731,48.639168
201801010732,43.547195
201801010734,41.545383
201801010735,56.95648
201801010736,52.36035
201801010737,49.056595
201801010799,52.026443
201801010847,65.515144
201801010849,60.839428
201801010850,58.54039
201801010851,62.36299
201801010881,60.946995
201801010885,65.552666
201801010917,64.76531
201801010919,63.47387
201801010952,66.09266
201801010957,63.30128
201801010960,69.76106
201801010962,57.3559
201801010967,60.732162
201801010971,66.89589
201801010973,62.07367
201801010977,65.80933
201801010980,66.54635
201801010986,51.00329
201801010994,65.813446
201801011000,59.661404
201801011001,62.551674
201801011007,61.706898
201801011008,60.146736
201801011012,64.714294
201801011028,62.037598
201801011030,62.176353
201801011034,65.341774
201801011069,63.712276
201801011077,62.17096
201801011083,66.547455
201801011091,64.75777
201801011094,68.140594
201801011095,63.261215
201801011098,65.12199
201801011104,64.86218
201801011107,62.72472
201801011108,60.46483
201801011111,65.75876
201801011114,65.584465
201801011116,63.844242
201801011123,62.963634
201801011124,66.7666
201801011137,62.817863
201801011139,65.24048
201801011142,66.74724
201801011165,64.58883
201801011206,61.660847
201801011208,60.988277
201801011209,60.551487
201801011211,66.748795
201801011216,61.428047
201801011223,62.602486
201801011229,64.26506
201801011231,62.932285
201801011234,68.08984
201801011235,63.363003
201801011238,65.76865
201801011242,64.058075
201801011248,68.59318
201801011250,62.879
201801011256,65.01194
201801011265,63.037037
201801011290,55.96665
201801011291,68.71627
201801011299,66.67557
201801011312,65.914795
201801011330,45.348225
201801011339,56.55199
201801011343,33.810936
201801011353,62.155563
201801011362,42.403244
201801011364,39.668755
201801011366,59.466923
201801011370,41.22107
201801011384,34.20651
201801011388,25.320145
201801011400,21.805824
201801011402,24.069061
201801020097,23.952566
201801020098,29.07828
201801020118,24.233187
201801020119,20.722137
201801020135,30.472486
201801020138,26.90331
201801020140,30.97702
201801020214,38.78609
201801020240,45.48045
201801020243,49.94522
201801020244,38.729195
201801020248,36.914024
201801020249,28.957493
201801020262,43.2193
201801020271,43.30235
201801020278,55.34667
201801020284,44.43074
201801020285,43.649628
201801020286,38.636616
201801020288,54.599762
201801020314,50.92578
201801020316,56.22775
201801020321,45.11332
201801020323,48.585575
201801020404,56.38686
201801020405,48.86303
201801020408,41.841633
201801020409,38.03751
201801020410,41.19552
201801020418,53.940548
201801020426,41.471718
201801020468,54.34988
201801020850,30.439775
201801020852,30.994802
201801020914,31.278635
201801020929,41.46626
201801020948,22.930674
201801020957,47.143417
201801020961,57.847836
201801020985,46.748997
201801020997,51.971798
201801021029,60.107155
201801021034,51.70816
201801021043,54.219738
201801021044,57.500072
201801021047,56.740192
201801021092,64.313126
201801021093,60.48922
201801021100,61.234142
201801021102,61.40755
201801021104,57.426815
201801021110,57.416313
201801021112,61.346134
201801021126,53.507145
201801021128,55.245274
201801021164,63.552624
201801021167,68.38017
201801021168,65.284615
201801021186,35.53962
201801021188,34.248363
201801021189,50.03952
201801021202,53.148987
201801021203,52.329556
201801021205,50.318764
201801021210,40.640163
201801021212,35.327965
201801021214,46.711033
201801021215,52.271446
201801030236,35.515877
201801030237,30.909557
201801030239,31.442188
201801030241,30.758188
201801030244,36.251873
201801030253,33.941566
201801030283,36.74729
201801030285,38.667614
201801030286,40.160995
201801030334,30.505259
201801030336,26.41141
201801030340,30.721018
201801030341,24.93228
201801030358,24.287916
201801030359,26.573847
201801030412,22.118341
201801030414,27.413313
201801030870,35.164764
201801030871,32.424168
201801030893,40.660625
201801030911,37.35383
201801030912,49.56648
201801030913,40.957687
201801030920,39.25664
201801030926,53.0191
201801030927,54.27877
201801030929,32.390656
201801030930,45.418015
201801030933,36.232433
201801030936,41.046623
201801030953,25.936357
201801030957,56.618145
201801030958,52.123585
201801030959,50.716488
201801030960,44.66015
201801030963,49.869553
201801030974,48.045338
201801030976,47.80742
201801030978,33.45952
201801030982,31.707897
201801030992,50.83227
201801030996,52.801014
201801030998,52.625885
201801030999,50.589336
201801031000,44.862835
201801031031,46.215443
201801031034,49.955914
201801031036,50.94252
201801031062,57.200256
201801031089,48.684944
201801031093,33.212654
201801031107,33.805973
201801031108,36.603924
201801031111,36.643757
201801031118,36.10185
201801031147,35.101757
201801040122,31.57347
201801040209,27.072748
201801040211,24.498636
201801040212,23.409037
201801040215,30.70747
201801040219,23.5856
201801040221,29.189543
201801040222,27.338274
201801040228,26.813597
201801040229,29.017382
201801040238,36.85717
201801040242,34.488525
201801040254,30.237925
201801040255,30.355091
201801040284,31.93961
201801040285,33.88509
201801040288,37.437653
201801040293,33.965466
201801040294,37.76336
201801040305,29.656658
201801040307,32.05112
201801040311,33.31506
201801040312,29.625677
201801040314,37.957954
201801040315,28.866587
201801040318,36.698708
201801040322,39.19159
201801040323,28.949993
201801040333,36.087246
201801040334,33.088978
201801040335,32.8868
201801040338,35.804604
201801040339,33.745296
201801040356,40.104053
201801040850,31.055857
201801040854,32.62031
201801040855,29.582617
201801040860,34.087727
201801040864,30.88893
201801040867,37.422215
201801040906,42.757008
201801040910,39.822517
201801040913,33.88559
201801040915,51.518353
201801040918,37.518616
201801040919,44.23153
201801040920,60.518288
201801040922,41.05774
201801040969,45.908916
201801040970,43.97696
201801040973,52.79479
201801041036,60.035625
201801041037,60.498997
201801041039,53.224354
201801041040,55.645714
201801041064,59.60253
201801041065,59.678234
201801041066,61.089474
201801041081,55.306767
201801041082,43.055504
201801041083,56.692265
201801041110,55.47764
201801041113,59.72307
201801050104,22.606644
201801050174,36.815964
201801050178,40.2191
201801050179,35.175743
201801050189,32.925606
201801050200,39.004227
201801050216,37.464073
201801050218,40.457355
201801050220,40.702965
201801050223,51.553024
201801050257,43.617474
201801050267,42.46674
201801050348,44.51255
201801050349,46.708893
201801050363,48.98787
201801050366,46.66219
201801050434,38.260334
201801050435,29.801884
201801050436,30.1358
201801050439,29.755402
201801050442,37.420166
201801050447,30.454063
201801050448,36.724113
201801050450,31.09963
201801050451,29.972448
201801050452,39.441765
201801050476,29.820684
201801050478,30.88847
201801050591,21.465052
201801050825,50.584324
201801050934,54.07854
201801050938,47.46659
201801050941,52.548336
201801050997,52.512543
201801051003,55.760677
201801051076,58.693382
201801051081,48.454
201801051082,59.11572
201801051135,58.478176
201801051136,60.3965
201801051137,49.69162
201801051156,50.287895
201801051157,48.318993
201801051262,18.198175
201801060097,22.333578
201801060115,24.14614
201801060116,25.191574
201801060133,26.03731
201801060135,26.580782
201801060136,25.31424
201801060137,26.605104
201801060139,26.666538
201801060141,26.282223
201801060201,41.29596
201801060221,27.631914
201801060233,51.501404
201801060234,31.142569
201801060237,50.620872
201801060238,50.677624
201801060239,47.368958
201801060242,50.00613
201801060244,42.72617
201801060254,48.860886
201801060285,50.30151
201801060304,49.384754
201801060376,51.846085
201801060391,63.61271
201801060393,63.127476
201801060395,64.68644
201801060397,64.07872
201801060403,59.289032
201801060404,65.94836
201801060405,60.711155
201801060408,64.19709
201801060420,63.905956
201801060421,62.84238
201801060423,61.80993
201801060424,63.783978
201801060443,65.230675
201801060445,67.250786
201801060449,64.47061
201801060451,63.90165
201801060454,65.15536
201801060456,64.601265
201801060459,64.265495
201801060461,64.05006
201801060467,62.332962
201801060468,60.544445
201801060469,57.88623
201801060470,62.5144
201801060471,63.64665
201801060474,67.60731
201801060481,62.355366
201801060484,66.18425
201801060511,61.973064
201801060512,64.02634
201801060521,68.26801
201801060610,43.388565
201801060669,27.216843
201801060670,29.023727
201801060672,28.987259
201801060673,29.026024
201801060702,29.072117
201801060762,27.26356
201801060837,37.97116
201801060842,55.40968
201801060851,25.380388
201801060854,39.820526
201801060862,42.45812
201801060865,35.34633
201801060867,58.339127
201801060874,53.43883
201801060880,63.336727
201801060889,53.56455
201801060901,62.9157
201801060935,61.016983
201801060937,62.68826
201801060947,40.09541
201801060949,63.370026
201801060971,66.48019
201801060973,65.79104
201801060976,59.823483
201801060978,64.9971
201801060979,45.09331
201801060986,66.809044
201801060987,59.084415
201801060989,60.660656
201801060991,64.5356
201801060992,54.07893
201801060995,63.73294
201801061000,60.795486
201801061003,62.037518
201801061004,64.3737
201801061007,62.84233
201801061026,64.38967
201801061032,64.229034
201801061035,64.643715
201801061036,63.665977
201801061037,65.03754
201801061039,62.349537
201801061055,64.91482
201801061056,62.938858
201801061086,62.89683
201801061087,62.203407
201801061096,65.95411
201801061102,63.94187
201801061106,67.125824
201801061108,62.49444
201801061110,67.26309
201801061111,65.822624
201801061113,64.16726
201801061114,63.13806
201801061121,60.379898
201801061122,61.695095
201801061123,63.63583
201801061124,62.699448
201801061126,65.27502
201801061169,61.491695
201801061181,64.859314
201801061182,65.16907
201801061183,62.90261
201801061186,66.244125
201801061188,63.55755
201801061190,64.302635
201801061194,60.581165
201801061196,65.960144
201801061197,61.88037
201801061200,65.21244
201801061206,62.60526
201801061207,63.476208
201801061219,61.93778
201801061220,64.63612
201801061294,61.71262
201801061297,29.487288
201801061326,19.773884
201801061328,19.342167
201801061329,21.102707
201801070107,27.267084
201801070118,25.75395
201801070126,28.62849
201801070130,25.744383
201801070131,26.651117
201801070132,31.11174
201801070152,31.256971
201801070155,41.748066
201801070156,43.221973
201801070157,46.234364
201801070161,43.84503
201801070163,30.332739
201801070165,37.511425
201801070168,41.961052
201801070175,42.28377
201801070190,26.647676
201801070191,42.524006
201801070224,56.501427
201801070226,54.292645
201801070229,64.12834
201801070231,48.15171
201801070234,51.765472
201801070240,43.380013
201801070263,62.709576
201801070266,48.729702
201801070293,35.914967
201801070294,58.017906
201801070295,54.498116
201801070296,51.80407
201801070311,55.73801
201801070312,56.321377
201801070314,61.494534
201801070318,64.66631
201801070351,64.88287
201801070352,59.784897
201801070405,63.966244
201801070408,64.93302
201801070422,63.97128
201801070424,61.602234
201801070426,64.90214
201801070435,50.698532
201801070439,48.313023
201801070442,47.341404
201801070443,63.01506
201801070451,63.908142
201801070477,54.526318
201801070500,64.69584
201801070502,47.26411
201801070513,46.417034
201801070521,49.497948
201801070523,49.58161
201801070542,35.65281
201801070549,35.55551
201801070631,35.442623
201801070633,37.997124
201801070635,40.706543
201801070686,44.712906
201801070712,41.36621
201801070805,37.691402
201801070806,49.6517
201801070820,36.023685
201801070885,48.19489
201801070888,48.29156
201801070906,53.51498
201801070918,29.423841
201801070919,45.31765
201801070922,58.489777
201801070938,49.91461
201801070954,54.105312
201801071011,61.055756
201801071034,37.052486
201801071039,66.84885
201801071061,62.09177
201801071063,57.424377
201801071064,61.606056
201801071066,64.67237
201801071067,32.241894
201801071069,61.804058
201801071076,63.851536
201801071083,63.20058
201801071084,64.95591
201801071086,62.868107
201801071092,60.0449
201801071093,62.539097
201801071105,63.92277
201801071113,62.74095
201801071117,60.05844
201801071136,61.16324
201801071146,65.69965
201801071154,64.94061
201801071159,65.87113
201801071161,66.23389
201801071162,65.04354
201801071163,64.05958
201801071166,66.12344
201801071167,62.410606
201801071170,63.57276
201801071172,64.046814
201801071174,64.63688
201801071183,65.6817
201801071184,64.338455
201801071186,65.04547
201801071187,66.51882
201801071189,63.91261
201801071190,62.86127
201801071191,66.98804
201801071193,63.495724
201801071194,66.06477
201801071204,63.431633
201801071205,64.03578
201801071206,67.109146
201801071216,64.322136
201801071217,54.139324
201801071222,61.874836
201801071224,64.73671
201801071226,63.228207
201801071228,64.10586
201801071237,63.517
201801071240,62.85752
201801071257,64.26782
201801071261,63.349606
201801071262,62.163563
201801071263,63.802525
201801071267,63.634758
201801071268,62.476192
201801071272,40.22298
201801071275,66.522804
201801080167,32.060913
201801080169,32.796562
201801080195,30.090002
201801080197,32.645367
201801080209,33.12523
201801080219,38.989544
201801080313,31.559011
201801080323,29.713335
201801080328,26.352802
201801080349,25.26703
201801080351,23.909946
201801080352,28.23431
201801080421,32.444084
201801080423,25.468113
201801080425,22.928492
201801080438,29.238462
201801080502,27.451199
201801080814,30.518122
201801080817,19.334496
201801080818,21.3284
201801080824,22.709383
201801080869,30.011454
201801080872,34.68212
201801080892,41.819107
201801080894,41.313694
201801080897,37.357494
201801080898,38.29679
201801080900,38.60089
201801080901,38.64337
201801080904,39.936188
201801080914,35.302406
201801080918,40.830204
201801080920,35.282665
201801080943,37.061165
201801080947,30.152763
201801080949,35.771717
201801080953,21.269999
201801080957,47.853848
201801080963,33.100777
201801080964,34.80372
201801080965,40.18482
201801080966,34.619205
201801080980,37.60018
201801080991,32.159588
201801080994,33.938488
201801080995,36.36431
201801081013,39.178158
201801081015,34.5815
201801081018,36.649025
201801081019,38.243813
201801081024,34.109837
201801081026,30.457481
201801081028,30.539494
201801081031,32.565205
201801081034,37.53948
201801081048,35.258255
201801081064,30.984617
201801081087,33.84327
201801081105,30.920422
201801081107,30.032652
201801081113,25.112078
201801090160,29.863035
201801090200,27.71705
201801090285,24.474937
201801090286,25.456715
201801090357,21.933065
201801090768,21.554468
201801090770,23.028162
201801090774,30.511082
201801090786,24.94182
201801090818,22.070265
201801090853,28.959316
201801090857,22.371595
201801090858,23.643728
201801090864,24.25861
201801090891,22.123386
201801090896,20.960148
201801090963,29.529497
201801091044,22.297583
201801091045,24.678936
201801091052,29.098621
201801100255,31.513685
201801100348,24.355354
201801100761,25.798912
201801100763,27.694937
201801100767,22.506796
201801100768,21.688934
201801100778,24.973341
201801100780,22.706705
201801100786,26.286009
201801100787,26.425446
201801100788,25.482939
201801100801,29.361345
201801100803,32.863556
201801100804,32.984894
201801100806,29.946959
201801100812,28.472752
201801100821,34.740948
201801100923,29.67515
201801100924,30.743269
201801100926,32.180035
201801100929,31.808546
201801100930,36.250755
201801100932,32.91097
201801100986,36.72615
201801100988,29.444765
201801100990,27.234041
201801100992,35.358604
201801100993,35.430878
201801100996,36.180573
201801100997,38.337643
201801101004,35.23922
201801101006,36.128178
201801101007,36.559418
201801101008,37.68498
201801101013,25.9486
201801110205,24.01031
201801110841,30.931494
201801110843,34.247723
201801110844,36.838615
201801110931,33.076584
201801110954,34.531097
201801110955,32.53401
201801110963,37.185825
201801110964,37.79537
201801110998,39.26449
201801111013,39.26858
201801111015,27.399271
201801111017,28.665398
201801111021,30.96379
201801120120,24.356075
201801120122,24.415293
201801120125,26.218111
201801120126,23.315372
201801120128,27.284338
201801120279,24.25639
201801120304,22.716753
201801120747,27.526037
201801120750,28.00656
201801120766,30.308308
201801120768,29.165506
201801120770,33.218506
201801120780,34.154503
201801120782,38.908817
201801120787,29.567234
201801120800,36.24964
201801120801,26.160128
201801120932,48.91449
201801120935,60.09315
201801120938,48.69324
201801120940,49.232174
201801120941,51.48643
201801120942,40.697006
201801120943,49.9814
201801120949,46.18368
201801120954,44.34354
201801120960,45.43969
201801120996,60.886147
201801121048,57.522694
201801121051,62.125633
201801121053,49.22281
201801121054,59.13134
201801121059,56.561924
201801121060,51.24689
201801121061,55.5886
201801121062,41.370277
201801121137,19.94856
201801130153,28.113422
201801130179,23.065882
201801130181,29.202166
201801130182,25.602154
201801130186,18.347374
201801130192,30.404488
201801130199,32.25313
201801130206,38.505417
201801130208,32.272484
201801130210,33.562862
201801130216,39.041893
201801130217,32.7657
201801130219,36.530792
201801130228,37.64804
201801130230,41.48703
201801130231,35.915955
201801130236,38.539043
201801130285,41.207676
201801130301,43.963505
201801130307,40.980946
201801130335,39.00008
201801130352,37.687065
201801130371,34.07391
201801130374,48.298897
201801130396,31.326777
201801130449,39.206234
201801130476,42.17913
201801130479,45.160812
201801130480,39.192516
201801130843,41.31552
201801130921,50.84296
201801130924,57.927853
201801130925,23.36383
201801130929,45.79158
201801130931,52.001595
201801130935,49.794685
201801130936,59.28352
201801130937,63.171814
201801130938,57.52291
201801130945,45.56827
201801130951,65.66608
201801130954,39.181538
201801130958,64.633835
201801130959,36.16083
201801130967,60.86725
201801130971,61.80036
201801130973,54.80069
201801131004,66.982025
201801131006,65.503
201801131007,65.718864
201801131008,66.87681
201801131050,63.665512
201801131074,64.48701
201801131077,63.597637
201801131110,66.8222
201801131112,64.466576
201801131115,68.118965
201801131117,66.910866
201801131119,67.97773
201801131121,65.41864
201801131123,66.419075
201801131125,66.26158
201801131126,67.10637
201801131128,63.049236
201801131133,63.077953
201801131136,61.81436
201801131152,64.305275
201801131154,65.035194
201801131156,65.2733
201801131160,63.109425
201801131165,60.572422
201801131171,60.750362
201801131178,67.89038
201801131182,62.120655
201801131184,68.431816
201801131186,65.609024
201801131196,63.41327
201801131197,62.65924
201801131211,60.13227
201801131246,23.158056
201801131251,21.563002
201801131256,20.481356
201801131257,35.92219
201801131258,59.456
201801131259,23.655241
201801140127,33.860233
201801140130,20.76567
201801140132,33.832405
201801140135,32.66392
201801140139,28.547472
201801140178,42.475502
201801140204,42.19668
201801140206,43.73436
201801140221,46.228127
201801140232,41.67997
201801140236,42.801273
201801140242,50.446823
201801140243,42.552387
201801140256,43.387497
201801140258,49.526
201801140268,46.889565
201801140275,33.6227
201801140278,47.511333
201801140280,50.642365
201801140283,45.52346
201801140332,38.104656
201801140335,37.839855
201801140336,39.20728
201801140338,41.740833
201801140356,35.916077
201801140359,37.832882
201801140361,51.018932
201801140362,37.798977
201801140366,36.82217
201801140367,51.703667
201801140371,39.10091
201801140374,36.389843
201801140376,38.929443
201801140380,35.574226
201801140385,37.24404
201801140386,37.5317
201801140387,35.92799
201801140389,36.622948
201801140391,41.239304
201801140393,39.271336
201801140395,35.96342
201801140396,37.82946
201801140402,52.471306
201801140409,53.00363
201801140413,35.74105
201801140415,48.342392
201801140417,51.588608
201801140418,51.005524
201801140424,34.914562
201801140425,48.282665
201801140429,37.588833
201801140432,49.092587
201801140447,39.066437
201801140452,48.591843
201801140453,28.42888
201801140472,28.497726
201801140473,31.94832
201801140481,28.877869
201801140483,25.190382
201801140486,32.908077
201801140487,29.840044
201801140500,24.218473
201801140501,21.297583
201801140504,21.915348
201801140505,22.587097
201801140506,21.258495
201801140735,25.81549
201801140847,49.280693
201801140850,46.77512
201801140866,35.762665
201801140867,29.661718
201801140869,43.59329
201801140878,42.738968
201801140879,39.199455
201801140881,48.686806
201801140883,34.892784
201801140884,40.934475
201801140886,41.603085
201801140887,45.720688
201801140888,51.106716
201801140889,42.727463
201801140891,33.472527
201801140893,51.165016
201801140896,45.174915
201801140904,48.72003
201801140905,48.541405
201801140906,47.14811
201801140915,50.74726
201801140918,50.290543
201801140920,38.0791
201801140921,51.349792
201801140922,51.51032
201801140923,48.30754
201801140925,47.170517
201801140934,45.964592
201801140936,46.4211
201801140941,51.93757
201801141006,48.5203
201801141008,50.06375
201801141009,52.392292
201801141016,51.259354
201801141044,51.33081
201801141046,50.121437
201801141048,40.334587
201801141052,53.457325
201801141055,53.59952
201801141056,59.559223
201801141058,51.916634
201801141060,56.102512
201801141061,54.056732
201801141063,52.725517
201801141064,48.479275
201801141066,51.44902
201801141069,51.91456
201801141070,52.351513
201801141091,53.104332
201801141102,52.184723
201801141104,57.859554
201801141107,56.543133
201801141108,50.89741
201801141114,54.07772
201801141119,53.63089
201801141120,48.912075
201801141121,53.03785
201801141124,54.05805
201801141145,57.81532
201801141148,50.870193
201801141152,46.90741
201801141153,59.658657
201801141154,53.446354
201801141161,53.141182
201801141169,41.83924
201801141172,39.770634
201801141177,29.786564
201801141178,35.42196
201801150195,22.90042
201801150304,24.976809
201801150777,24.151253
201801150795,18.990412
201801150796,18.519907
201801150866,21.484558
201801150870,20.840921
201801150955,19.584366
201801150956,26.441353
201801150982,22.900192
201801150993,20.929628
201801150994,23.238039
201801150995,21.52217
201801160257,21.600845
201801160291,24.822836
201801160914,28.596022
201801170273,26.454771
201801170275,22.530127
201801170276,25.16305
201801170278,23.55206
201801170315,23.512796
201801170317,22.847864
201801170704,25.544868
201801170706,23.28628
201801170707,23.27958
201801170710,21.637407
201801170713,20.862768
201801170714,21.281015
201801170715,22.110598
201801170770,27.11397
201801170773,22.892149
201801170774,26.079973
201801170775,21.876192
201801170851,27.599966
201801170862,23.390366
201801170886,21.433237
201801170888,26.405872
201801170891,22.640034
201801170894,23.491543
201801170896,21.524837
201801170897,21.088774
201801170899,23.902588
201801170903,21.49419
201801170905,22.836126
201801170908,22.271603
201801170909,21.792358
201801170915,22.970488
201801170916,21.246109
201801170928,22.732506
201801170930,21.983303
201801170935,22.876923
201801170938,21.219437
201801170939,23.102566
201801170940,23.23532
201801170943,23.45955
201801170945,21.359049
201801180242,23.429043
201801180253,23.565012
201801180262,21.93658
201801180661,21.406576
201801180688,22.162218
201801180690,27.788559
201801180715,35.08335
201801180716,31.475931
201801180794,33.27567
201801180796,33.41308
201801180797,35.508358
201801180805,32.874718
201801180807,35.162506
201801180829,41.264
201801180830,41.17566
201801180839,36.487053
201801180847,36.218727
201801180852,32.471176
201801180854,35.41734
201801180856,35.46578
201801180858,35.801712
201801180862,33.929752
201801180896,31.992647
201801180900,29.853716
201801180903,34.413334
201801180905,29.961285
201801180906,35.05973
201801180907,29.41509
201801180939,30.428164
201801180949,25.116684
201801180952,26.954742
201801190191,23.807718
201801190239,23.200918
201801190241,25.549728
201801190246,24.363754
201801190249,26.077337
201801190256,25.944021
201801190257,26.15197
201801190259,27.371628
201801190266,24.960709
201801190301,35.302868
201801190306,39.576595
201801190366,30.44574
201801190693,22.375572
201801190745,22.95321
201801190793,17.399063
201801190795,22.204443
201801190858,30.54046
201801190859,20.959965
201801190863,30.790892
201801190864,27.655104
201801190869,28.952448
201801190883,31.693611
201801190885,30.150234
201801190915,28.992683
201801190916,30.430067
201801190922,40.96087
201801190960,44.922108
201801190974,36.084393
201801190986,39.808044
201801190988,42.297085
201801191000,37.200344
201801191001,39.47001
201801191004,37.71393
201801191007,37.958687
201801191010,29.081388
201801191025,29.748253
201801191029,27.65527
201801191032,33.95841
201801191071,27.351524
201801200013,24.918037
201801200149,30.118778
201801200151,31.149384
201801200153,27.990072
201801200155,28.864937
201801200156,28.760717
201801200158,27.10298
201801200161,24.05855
201801200165,26.892565
201801200169,30.141901
201801200191,27.032484
201801200202,34.659367
201801200239,35.982853
201801200282,38.26319
201801200286,38.39417
201801200287,32.31654
201801200288,34.188118
201801200308,29.61364
201801200316,38.79368
201801200317,35.054646
201801200321,32.715527
201801200324,33.206093
201801200325,34.546814
201801200368,32.457184
201801200371,37.787308
201801200378,30.484798
201801200381,32.306583
201801200386,31.818357
201801200387,33.30439
201801200388,32.233887
201801200400,29.422937
201801200401,32.94046
201801200403,38.58568
201801200544,24.130442
201801200547,21.760668
201801200548,24.579954
201801200550,22.75778
201801200811,23.306341
201801200851,25.649054
201801200872,26.332315
201801200873,21.643597
201801200874,27.260788
201801200922,42.36732
201801200939,30.76486
201801200960,49.132374
201801200962,46.21113
201801200974,35.96736
201801200979,43.756493
201801200982,50.024475
201801201001,39.732353
201801201004,64.23831
201801201007,53.00064
201801201018,51.307327
201801201027,61.64819
201801201032,60.436104
201801201033,52.91744
201801201040,50.369793
201801201051,24.552074
201801201052,61.067974
201801201054,51.149063
201801201056,63.444443
201801201058,53.82873
201801201063,54.24617
201801201065,62.731625
201801201067,61.6369
201801201068,52.68591
201801201069,65.5623
201801201071,49.594536
201801201078,56.223816
201801201089,42.411556
201801201091,55.093452
201801201094,63.330437
201801201098,60.46007
201801201099,63.37634
201801201111,62.533424
201801201127,65.01252
201801201129,61.51715
201801201130,61.906765
201801201139,61.91351
201801201144,61.764164
201801201145,64.27186
201801201148,61.58372
201801201149,60.630913
201801201152,65.779015
201801201158,64.190865
201801201160,63.899166
201801201168,62.903137
201801201175,61.65931
201801201178,63.659702
201801201194,63.837807
201801201202,23.182089
201801201204,65.49639
201801201206,63.05054
201801201225,65.878426
201801201226,65.85713
201801201227,60.26131
201801201234,58.11782
201801201237,65.77181
201801201240,55.72729
201801201303,44.253456
201801201304,26.839098
201801201309,42.11711
201801201311,28.72948
201801201314,42.160202
201801201327,43.132446
201801201351,19.09681
201801210098,27.854294
201801210125,39.729668
201801210128,28.067621
201801210185,32.38761
201801210188,51.25872
201801210203,38.33175
201801210206,37.146152
201801210209,46.480396
201801210211,36.053425
201801210216,52.247116
201801210217,57.28982
201801210218,44.775642
201801210219,44.17984
201801210225,54.141254
201801210243,48.860786
201801210244,52.43624
201801210247,49.628334
201801210254,55.62069
201801210256,52.313324
201801210257,52.83973
201801210272,50.375854
201801210376,42.599697
201801210380,41.327766
201801210386,38.441093
201801210387,49.289005
201801210389,46.784008
201801210390,42.605934
201801210392,40.012024
201801210394,32.945267
201801210398,34.565792
201801210399,38.862106
201801210405,35.133022
201801210406,41.82124
201801210407,38.03565
201801210412,33.826847
201801210423,33.32609
201801210824,31.172514
201801210826,29.877499
201801210903,34.532894
201801210905,35.504986
201801210906,34.56792
201801210907,34.58572
201801210909,53.104713
201801210911,39.44799
201801210927,61.310734
201801210937,52.623455
201801210944,23.095129
201801210947,50.71114
201801210949,54.922394
201801210953,22.167747
201801210968,52.377167
201801210971,51.816315
201801210973,54.11321
201801210976,52.27611
201801210983,53.37153
201801210985,55.393276
201801210986,63.26736
201801210994,49.881966
201801210995,52.981003
201801210997,58.202442
201801211004,63.533684
201801211014,62.43732
201801211026,53.082718
201801211042,61.983963
201801211044,53.37061
201801211045,53.80225
201801211046,64.1744
201801211050,69.16549
201801211051,67.765755
201801211052,62.729942
201801211054,57.49351
201801211055,64.99428
201801211073,66.74622
201801211076,63.79186
201801211077,66.35615
201801211081,62.48839
201801211106,63.200096
201801211112,65.574326
201801211113,67.06213
201801211115,59.48943
201801211116,65.238884
201801211120,47.212242
201801211124,52.22695
201801211125,62.287014
201801211130,46.476597
201801211131,61.02152
201801211133,61.10419
201801211137,58.13037
201801211141,66.29744
201801211142,63.258766
201801211148,41.457226
201801220227,25.285795
201801220228,25.65806
201801220231,23.534388
201801220233,24.725317
201801220236,21.488474
201801220271,22.28016
201801220273,23.69135
201801220700,25.34239
201801220769,20.516058
201801220772,20.636967
201801220808,29.556503
201801220809,22.628431
201801220816,29.352715
201801220819,28.402184
201801220825,24.189676
201801220826,27.059479
201801220829,29.16322
201801220833,29.83994
201801220839,25.419249
201801220843,29.233747
201801220847,28.63153
201801220855,31.18378
201801220861,32.40104
201801220863,20.939863
201801220866,33.954628
201801220867,30.455368
201801220868,30.431429
201801220870,30.420141
201801220872,32.613644
201801220886,36.94813
201801220890,30.671822
201801220891,35.843544
201801220896,34.44969
201801220908,37.096657
201801220909,31.35931
201801220911,34.51366
201801220912,41.28542
201801220913,25.658825
201801220916,34.71309
201801220917,42.928535
201801220921,31.678679
201801220922,45.673428
201801220923,29.4674
201801220926,43.503418
201801220927,30.203146
201801220933,41.10347
201801220934,45.069183
201801220936,44.87542
201801220943,44.08348
201801220948,39.73555
201801221001,33.147705
201801221013,34.856293
201801221015,36.655884
201801221029,28.668337
201801221030,33.120213
201801221031,29.812933
201801221039,36.350807
201801221047,28.962536
201801221055,23.001045
201801221067,21.118448
201801221068,21.132324
201801230072,25.686974
201801230079,29.824757
201801230147,28.198256
201801230148,26.404097
